event_id,japones,es_final,estado
37000267,けしからんっ！\nここからが　ねばりどころだぞ！,"Si perdiéramos hoy, sería vergonzoso.",oficial
37000267,%1F燃えてきたぞっ　けしからん！,Ha llegado la hora de darlo todo para\nevitar la vergüenza de la derrota.,oficial
37000267,ここからが%2F勝負だ　けしからんっ！,¡La derrota sería una humillación!\n¡Tenemos que darle la vuelta a la tortilla!,oficial
37000267,%2F勝負はこれから！　けしからんっ！,¡Ahora empieza el partido de verdad!\n¡Tenemos que evitar la vergüenza\nde la derrota!,oficial
37000267,%2F同点か…。\nここからが　%2F勝負だな。,Empate... ¡Va siendo hora de ponerse serios!,oficial
37000267,リードを%1F守るぞ！　けしからんっ！,Desperdiciar esta ventaja\nsería humillante.,oficial
37000267,%2F決着をつけるぞ！　けしからんっ！,¡Pongamos toda la carne en el asador!\nLa derrota sería una vergüenza.,oficial
37000267,%2F最後の%2F勝負だ！　けしからんっ！,¡Hasta aquí hemos llegado!\n¡Hemos de evitar la derrota!\n¡Sería vergonzoso!,oficial
37000267,けしからんっ！\nまだまだ　%2F勝負はこれからだ！,"Estos jóvenes de hoy en día...\nCreéis que no sabemos hacerlo mejor,\n¿verdad?",oficial
37000267,ＰＫとはな　けしからんっ！,¿Penaltis?\n¡Qué vergüenza!,oficial
37000267,%1F負けはせんぞ！　けしからんっ！,¡No podemos perder!\n¡Sería una humillación terrible!,oficial
37000268,シュートも\nスマートにいきましょう～！,¡Ja! Tengo tanta clase jugando\ncomo vistiendo.,oficial
37000268,ふん　ちょっとはやるようですね～。,Tch.\n¡Qué mala suerte!,oficial
37000268,しまった！　そんなバカなっ！,¡Jo! ¡La he fastidiado bien!,oficial
37000268,フッ　%2F出直していらっしゃい。,"¡Venga, que esto no nos agüe la fiesta!",oficial
37000268,う～ん\nもう%2F運動は%1F向いてませんね～。,"Pfff, sabía que esto de ser deportista\nno estaba hecho para mí.",oficial
37000268,フッ　まだまだ%1F甘いですね。,"¡Je, je!\n¿Acaso me lo estás poniendo fácil o qué?",oficial
37000268,しまった！　%2F足元がくるったか！,"¡Oh, no!\n¡Habré perdido el equilibrio!",oficial
37000268,フッ　どこをねらっているんだ？,"¡Ja, ja! ¡Oye, que la portería está aquí!",oficial
37000268,ワシらに%1F勝とうなぞ\n４０%1F年%1F早いわー！,¡No podríais con nosotros ni aunque\nentrenarais 40 años sin parar!,oficial
37000268,%2F同点か？\nこの%2F調子じゃ　%1F先が%1F思いやられるな。,Un mísero empate. \nNo es que sea muy esperanzador.,oficial
37000268,%1F次は%1F必ず　ワシたちが%1F勝つ！,¡La próxima vez la victoria será nuestra!,oficial
37000268,フッ　いい%2F勝負でしたねえ。,¡Fiuu!\nPues se acabó lo que se daba.,oficial
37000268,フッ　この%2F調子…　%1F守れますか？,¡Fiuu!\n¿Creéis que seremos capaces de\nmantener este ritmo?,oficial
37000268,ふふ　なかなかやりますな。,"Juu, juu... La verdad es que\nsabéis lo que os hacéis.",oficial
37000268,どうやら%2F実力は　%2F互角のようですね。,¡Parece que tenemos un partido\nmuy igualado!,oficial
37000268,ここからが　%2F勝負です。,Conque vamos perdiendo... ¡Ya va siendo\nhora de entrar en acción!,oficial
37000268,まだまだ　%2F勝負はこれからです。,"El tiempo sigue corriendo, ¡tenemos que\nponer toda la carne en el asador!",oficial
37000268,%2F同点か…。\nここからが　%2F勝負ですな。,Empate... ¡Va siendo hora de ponerse serios!,oficial
37000268,このまま　リードを%1F守りましょう！,¡Hay que defender esta ventaja!,oficial
37000268,そろそろ%2F決着といきましょうか。,"¡Acabemos con esto, sea como sea!",oficial
37000268,%2F最後の%2F勝負といきましょう！,¡Esta es la batalla final!,oficial
37000268,まだまだ！\n%2F勝負は%1F終わっておりません！,¡Queda tiempo para darle \nla vuelta al marcador!,oficial
37000268,ついに　ＰＫまでくるとは…！,¡Vamos a ganar en los penaltis!,oficial
37000268,フッ　%1F負けるつもりはありません。,No pienso perder.\n¡Ni hablar!,oficial
37000269,るーららら…　%1F決まったな！,"La, la, la, ooh... \n¡Esto está hecho!",oficial
37000269,るーららら…\nちょっとはやるようだな。,"La, la, la, ooh... \n¡No está mal!",oficial
37000269,るーららら…　なんてこった！,"La, la, la, ooh... \n¡¿Qué es lo que he hecho?!",oficial
37000269,るーららら…　%2F出直して%1F来な。,"La, la, la, ooh...\n¡Volved cuando sepáis jugar!",oficial
37000269,るーららら…　なかなかやるな。,"La, la, la, ooh...\nJugáis bastante bien.",oficial
37000269,るーららら…　まだまだ%1F甘いな！,"La, la, la, ooh...\n¡Menuda birria de tiro!",oficial
37000269,チッ！　%2F足元がくるっちまったぜ…！,"¡Bah! Me he resbalado un poco, eso es todo.",oficial
37000269,るーららら…　どこをねらっている？,"La, la, la, ooh...\n¡Oye, que la portería está aquí!",oficial
37000269,るーららら\nオレに%1F勝とうなぞ\n４０%1F年%1F早いぜ。,¡Tralará!\nHemos ganado. Quizá sea porque\nllevamos 40 años entrenando.,oficial
37000269,るーららら\nこの%2F調子じゃ　%1F先が%1F思いやられるな。,"La, la, la, ooh...\nUn mísero empate.\n¿No sabemos hacerlo mejor o qué?",oficial
37000269,るーららら…\n%1F次は%1F必ず　オレたちが%1F勝つぜ！,"La, la, la, ooh...\n¡Ganaremos!",oficial
37000269,るーららら…\nフッ　いい%2F勝負だったな…。,"La, la, la, ooh...\n¡Buen partido!",oficial
37000269,るーららら…\nこの%2F調子…　%1F守れるか？,"La, la, la, ooh...\n¿Podremos mantener este nivel\nen la segunda mitad?",oficial
37000269,るーららら…　なかなかやるな。,"La, la, la, ooh...\nJugáis bastante bien.",oficial
37000269,るーららら…\n%1F熱い%2F勝負ができそうだな。,"La, la, la, ooh...\nEl partido está que echa chispas.",oficial
37000269,るーららら…　ここからが%2F勝負だ。,"La, la, la, ooh...\n¡Ahora empieza el partido de verdad!",oficial
37000269,るーららら…\nまだまだ　%2F勝負はこれからだ。,"La, la, la, ooh...\nAún hay tiempo. ¡Ahora veréis!",oficial
37000269,るーららら…\n%2F同点か…　ここからが%2F勝負だな。,"La, la, la, ooh...\n¿Empate? Es hora de ponernos serios.",oficial
37000269,るーららら…\nこのまま　リードを%1F守るぞ。,"La, la, la, ooh...\n¡Hay que conservar la ventaja!",oficial
37000269,るーららら…\nそろそろ　%2F決着といこうぜ。,"La, la, la, ooh...\n¡Acabemos con el oponente!",oficial
37000269,るーららら…\nフッ　%2F最後の%2F勝負といこう。,"La, la, la, ooh...\nPreparaos para un repasito.",oficial
37000269,るーららら…\nフッ　まだ%2F勝負は%1F終わっちゃいない。,"La, la, la, ooh...\n¡Tenemos que remontar!",oficial
37000269,るーららら…\nＰＫで　ケリをつけようか。,"La, la, la, ooh... \n¿Penaltis?\n¡Esto está hecho!",oficial
37000269,るーららら…\nフッ　%1F負けるつもりはないさ。,"La, la, la, ooh...\nNo tengo intención de perder.",oficial
37000270,さあ　%1F思いっきり\nしどう　してやるぞ！,"¡Venga, mantengamos la concentración\ny endosémosles unos cuantos más!",oficial
37000270,ふむ　ちょっとはやるようだな。,Mmm... Sois mucho mejores de\nlo que pensaba.,oficial
37000270,しまった！　そんなバカなっ！,¡Jo! ¡La he fastidiado bien!,oficial
37000270,フッ　%2F出直して%1F来い。,¡Ja! ¡Volved cuando hayáis\naprendido a jugar!,oficial
37000270,にぶったな…　ワシも。,Mmm... Me estoy volviendo torpe.,oficial
37000270,そうかんたんに　%1F点はやらんぞ！,"¡Venga, tira! ¡No vas a marcar \ntan fácilmente!",oficial
37000270,しまった！　%2F足元がくるったか！,"¡Oh, no!\n¡Habré perdido el equilibrio!",oficial
37000270,ねらうなら　%2F正確にやりたまえ！,¿Qué tal si apuntas antes de chutar?,oficial
37000270,ワシらに%1F勝とうなぞ\n４０%1F年%1F早いわー！,¡No podríais con nosotros ni aunque\nentrenarais 40 años sin parar!,oficial
37000270,%2F同点か？\nこの%2F調子じゃ　%1F先が%1F思いやられるな。,Un mísero empate. \nNo es que sea muy esperanzador.,oficial
37000270,%1F次は%1F必ず　ワシたちが%1F勝つ！,¡La próxima vez la victoria será nuestra!,oficial
37000270,フッ　いい%2F勝負だったな…。,"Bueno, lo hicimos lo mejor que pudimos.",oficial
37000270,バカモン！\nもっと　ついてこい！,¡Adelante! ¡Demostradme de qué\nsois capaces!,oficial
37000270,いいか！\nここからが　ねばりどころだぞ！,"Muy bien. A partir de ahora,\nla cosa se va a poner calentita.",oficial
37000270,フッ\nひさびさに　%1F燃えてきたぞ！,"¡Juu, juu! ¡La cosa se pone al rojo vivo!",oficial
37000270,%1F見ていろ！　ここからが%2F勝負だ。,¡Ya es suficiente! ¡Dejémonos de tonterías!,oficial
37000270,フッ　まだ%2F勝負はこれからだ！,¡La verdadera batalla comienza ahora!,oficial
37000270,%2F同点か…。\nここからが　%2F勝負だな。,Empate... ¡Va siendo hora de ponerse serios!,oficial
37000270,このまま　リードを%1F守るぞ！,¡Vamos por delante!\n¡Que siga así!,oficial
37000270,フッ　そろそろ%2F決着といくか！,¡Preparaos para un repasito!,oficial
37000270,フッ　%2F最後の%2F勝負といくか！,¡Estos últimos minutos serán decisivos!,oficial
37000270,まだまだ！\n%2F勝負は%1F終わっちゃいない。,¡Queda tiempo para darle \nla vuelta al marcador!,oficial
37000270,ついに　ＰＫまでくるとはな…！,¡Nunca habría imaginado\nque llegaríamos a los penaltis!,oficial
37000270,フッ　%1F負けるつもりはない。,¡No tengo ninguna intención de perder!,oficial
37000271,ヘッ\nこれが　オレさまのシュートだぜ！,¡Tomad nota!\n¡Ese tiro es marca de la casa!,oficial
37000271,チッ！　やるじゃねぇか…。,No ha estado mal...,oficial
37000271,このオレが　オウンゴールだとっ！？\n…ありえねぇぜ！,¿Cómo? ¿¡He marcado en mi propia \nportería!? ¡Imposible!,oficial
37000271,テメぇら　%3F真面目にやってんのかぁ？,¡Oye! ¿Os estáis tomando esto en serio o no?,oficial
37000271,チッ　%1F次はこうはいかねぇ！,¡Pff! ¡La próxima vez irá directo a la red!,oficial
37000271,ヘッ　そうかんたんに\n%1F点をくれてやると%1F思ったかよ！？,"¡Ja, ja! ¿De verdad pensabas que ibas\na engañarme con un tiro así?",oficial
37000271,チッ！　%2F足元がくるっちまったぜ…！,"¡Bah! Me he resbalado un poco, eso es todo.",oficial
37000271,テメぇら！\nもっと　ちゃんとねらいやがれ！,"¡Hola! ¡Estoy aquí! ¡Jua, ja, ja!\n¿Es que no ves la portería?",oficial
37000271,ヘッ　オレらに%1F勝とうなんて\n４０%1F年%1F早いんだよ！,¡Volved dentro de 40 años\nsi queréis hacernos sombra!,oficial
37000271,ヘッ　やるじゃねえか…。\n%2F面白くなってきたぜ！,¡No habéis jugado nada mal!\nEl partido ha sido muy interesante.,oficial
37000271,ヘッ　やりゃーできるじゃねぇか。,"¡Oye! Cuando os lo proponéis,\nno jugáis tan mal, ¿eh?",oficial
37000271,チッ…！　ざまあないぜ…。,¡Rayos! ¡Hemos jugado muy por debajo\nde nuestro nivel!,oficial
37000271,ヘッ　%1F情けねぇ！\nもっと　ちゃんとついて%1F来いや！,"¡No los dejéis respirar,\ncontinuad con esta presión!",oficial
37000271,へへっ　なかなかやるじゃねえか！,"¡Je, je!\nTienen calidad, ya lo creo que sí.",oficial
37000271,ヘッ　ひさびさに\n%1F熱い%2F勝負ができそうだぜ！,¡Fiuu! Se ha hecho larguísimo... \n¡Y todavía queda una segunda batalla!,oficial
37000271,チッ！\n%1F見てろ　すぐに%1F点を%1F取ってやるぜ！,"¡Bah! ¡Dentro de nada nos ponemos\npor delante, ya veréis!",oficial
37000271,まだまだ！\n%2F勝負はこれからだぜ！,¡Todavía queda tiempo! ¡El enfrentamiento\nacaba de comenzar!,oficial
37000271,ここまで%1F来て　%1F負けられっかよ！,¿Creéis que aceptaríamos una derrota\ndespués de todo lo que hemos hecho?,oficial
37000271,リードなんざ　%2F当然だ！\nこのまま　ガンガンいくぜっ！,¡Vamos por delante en el marcador!\n¡Que sigan cayendo goles!,oficial
37000271,ヘッ　そろそろ%2F決着をつけてやる！,¡Llegó la hora de darles un buen repaso!,oficial
37000271,ヘッ　%2F最後に%1F勝つのはオレたちだっ！,"¡La victoria será nuestra, ya veréis!",oficial
37000271,まだまだ！\n%2F勝負は%1F終わっちゃいねえぞ！,¡Esto no ha terminado todavía!,oficial
37000271,ヘッ　ＰＫか…。\n%2F面白くなってきたぜ！,¿¡Penaltis!? ¡Las cosas se ponen\ninteresantes de verdad!,oficial
37000271,ヘッ　ＰＫか…。\n%2F一発　ぶちこんでやるぜ！,"Entonces... ¿penaltis? \nBien, ¡acabemos con esto!",oficial
37000272,%2F入梅の\nうつさ%1F吹き%1F飛ぶ\nこのゴール…と。,"Vuestra resistencia ha sido efímera,\ncomo efímera es una tormenta de verano...",oficial
37000272,ふん…\nちょっとはやるようだな。,Mmm...\nSois mejores de lo que yo pensaba.,oficial
37000272,しまった！　そんなバカなっ！,¡Jo! ¡La he fastidiado bien!,oficial
37000272,フッ　%2F出直して%1F来い。,¡Ja! ¡Volved cuando hayáis\naprendido a jugar!,oficial
37000272,%2F日雷\nわれのせなかを\nこえていけ　か…。,El destello de un relámpago\nse ha cruzado en mi camino...,oficial
37000272,フッ　まだまだだな！,"¡Hoy no es tu día, criatura!",oficial
37000272,しまった！　%2F足元がくるったか！,"¡Oh, no!\n¡Habré perdido el equilibrio!",oficial
37000272,フッ　どこをねらっているんだ？,"¡Ja, ja! ¡Oye, que la portería está aquí!",oficial
37000272,ワシらに%1F勝とうなぞ\n４０%1F年%1F早いわー！,¡No podríais con nosotros ni aunque\nentrenarais 40 años sin parar!,oficial
37000272,%2F同点か？\nこの%2F調子じゃ　%1F先が%1F思いやられるな。,Un mísero empate. \nNo es que sea muy esperanzador.,oficial
37000272,%1F次は%1F必ず　ワシたちが%1F勝つ！,¡La próxima vez la victoria será nuestra!,oficial
37000272,フッ　いい%2F勝負だったな…。,"Bueno, lo hicimos lo mejor que pudimos.",oficial
37000272,フッ　この%2F調子…　%1F守れるか？,¡Fiuu! No sé si vamos a poder\naguantar el ritmo.,oficial
37000272,フッ　なかなかやるじゃないか。,"¡Jugáis bastante bien, la verdad!",oficial
37000272,どうやら%2F実力は　%2F互角みたいだな。,¡Esto está muy igualado!,oficial
37000272,%1F見ていろ！　ここからが%2F勝負だ。,¡Ya es suficiente! ¡Dejémonos de tonterías!,oficial
37000272,フッ　まだ%2F勝負はこれからだ！,¡La verdadera batalla comienza ahora!,oficial
37000272,%2F同点か…。\nここからが　%2F勝負だな。,Empate... ¡Va siendo hora de ponerse serios!,oficial
37000272,このまま　リードを%1F守るぞ！,¡Vamos por delante!\n¡Que siga así!,oficial
37000272,フッ　そろそろ%2F決着といくか！,¡Preparaos para un repasito!,oficial
37000272,フッ　%2F最後の%2F勝負といくか！,¡Estos últimos minutos serán decisivos!,oficial
37000272,まだまだ！\n%2F勝負は%1F終わっちゃいない。,¡Queda tiempo para darle \nla vuelta al marcador!,oficial
37000272,ついに　ＰＫまでくるとはな…！,¡Nunca habría imaginado\nque llegaríamos a los penaltis!,oficial
37000272,フッ　%1F負けるつもりはない。,¡No tengo ninguna intención de perder!,oficial
37000273,フンッ！\nどうかね　このシュートは。,¡Ja!\n¿Qué os ha parecido?,oficial
37000273,ふん…\nちょっとはやるようだな。,Mmm...\nSois mejores de lo que yo pensaba.,oficial
37000273,しまった！　そんなバカなっ！,¡Jo! ¡La he fastidiado bien!,oficial
37000273,フッ　%2F出直して%1F来い。,¡Ja! ¡Volved cuando hayáis\naprendido a jugar!,oficial
37000273,ムム　%1F外してしまったか…。,Mmm...\nParece que no ha habido suerte.,oficial
37000273,フッ　まだまだだな！,"¡Hoy no es tu día, criatura!",oficial
37000273,しまった！　%2F足元がくるったか！,"¡Oh, no!\n¡Habré perdido el equilibrio!",oficial
37000273,フッ　どこをねらっているんだ？,"¡Ja, ja! ¡Oye, que la portería está aquí!",oficial
37000273,ワシらに%1F勝とうなぞ\n４０%1F年%1F早いわー！,¡No podríais con nosotros ni aunque\nentrenarais 40 años sin parar!,oficial
37000273,%2F同点か？\nこの%2F調子じゃ　%1F先が%1F思いやられるな。,Un mísero empate. \nNo es que sea muy esperanzador.,oficial
37000273,%1F次は%1F必ず　ワシたちが%1F勝つ！,¡La próxima vez la victoria será nuestra!,oficial
37000273,フッ　いい%2F勝負だったな…。,"Bueno, lo hicimos lo mejor que pudimos.",oficial
37000273,フッ　この%2F調子…　%1F守れるか？,¡Fiuu! No sé si vamos a poder\naguantar el ritmo.,oficial
37000273,フッ　なかなかやるじゃないか。,"¡Jugáis bastante bien, la verdad!",oficial
37000273,どうやら%2F実力は　%2F互角みたいだな。,¡Esto está muy igualado!,oficial
37000273,%1F見ていろ！　ここからが%2F勝負だ。,¡Ya es suficiente! ¡Dejémonos de tonterías!,oficial
37000273,フッ　まだ%2F勝負はこれからだ！,¡La verdadera batalla comienza ahora!,oficial
37000273,%2F同点か…。\nここからが　%2F勝負だな。,Empate... ¡Va siendo hora de ponerse serios!,oficial
37000273,このまま　リードを%1F守るぞ！,¡Vamos por delante!\n¡Que siga así!,oficial
37000273,フッ　そろそろ%2F決着といくか！,¡Preparaos para un repasito!,oficial
37000273,フッ　%2F最後の%2F勝負といくか！,¡Estos últimos minutos serán decisivos!,oficial
37000273,まだまだ！\n%2F勝負は%1F終わっちゃいない。,¡Queda tiempo para darle \nla vuelta al marcador!,oficial
37000273,ついに　ＰＫまでくるとはな…！,¡Nunca habría imaginado\nque llegaríamos a los penaltis!,oficial
37000273,フッ　%1F負けるつもりはない。,¡No tengo ninguna intención de perder!,oficial
37000274,ジャマしてっとケガするぞ～！,¡No os crucéis en mi camino\nsi no queréis acabar mal!,oficial
37000274,ふん…\nちょっとはやるようだな。,Mmm...\nSois mejores de lo que yo pensaba.,oficial
37000274,しまった！　そんなバカなっ！,¡Jo! ¡La he fastidiado bien!,oficial
37000274,フッ　%2F出直して%1F来い。,¡Ja! ¡Volved cuando hayáis\naprendido a jugar!,oficial
37000274,%1F力が%1F入りすぎちまったな！,¡Tch!\nMe he emocionado demasiado.,oficial
37000274,フッ　まだまだだな！,"¡Hoy no es tu día, criatura!",oficial
37000274,しまった！　%2F足元がくるったか！,"¡Oh, no!\n¡Habré perdido el equilibrio!",oficial
37000274,フッ　どこをねらっているんだ？,"¡Ja, ja! ¡Oye, que la portería está aquí!",oficial
37000274,ワシらに%1F勝とうなぞ\n４０%1F年%1F早いわー！,¡No podríais con nosotros ni aunque\nentrenarais 40 años sin parar!,oficial
37000274,%2F同点か？\nこの%2F調子じゃ　%1F先が%1F思いやられるな。,Un mísero empate. \nNo es que sea muy esperanzador.,oficial
37000274,%1F次は%1F必ず　ワシたちが%1F勝つ！,¡La próxima vez la victoria será nuestra!,oficial
37000274,フッ　いい%2F勝負だったな…。,"Bueno, lo hicimos lo mejor que pudimos.",oficial
37000274,フッ　この%2F調子…　%1F守れるか？,¡Fiuu! No sé si vamos a poder\naguantar el ritmo.,oficial
37000274,フッ　なかなかやるじゃないか。,"¡Jugáis bastante bien, la verdad!",oficial
37000274,どうやら%2F実力は　%2F互角みたいだな。,¡Esto está muy igualado!,oficial
37000274,%1F見ていろ！　ここからが%2F勝負だ。,¡Ya es suficiente! ¡Dejémonos de tonterías!,oficial
37000274,フッ　まだ%2F勝負はこれからだ！,¡La verdadera batalla comienza ahora!,oficial
37000274,%2F同点か…。\nここからが　%2F勝負だな。,Empate... ¡Va siendo hora de ponerse serios!,oficial
37000274,このまま　リードを%1F守るぞ！,¡Vamos por delante!\n¡Que siga así!,oficial
37000274,フッ　そろそろ%2F決着といくか！,¡Preparaos para un repasito!,oficial
37000274,フッ　%2F最後の%2F勝負といくか！,¡Estos últimos minutos serán decisivos!,oficial
37000274,まだまだ！\n%2F勝負は%1F終わっちゃいない。,¡Queda tiempo para darle \nla vuelta al marcador!,oficial
37000274,ついに　ＰＫまでくるとはな…！,¡Nunca habría imaginado\nque llegaríamos a los penaltis!,oficial
37000274,フッ　%1F負けるつもりはない。,¡No tengo ninguna intención de perder!,oficial
37000275,%2F今日はラッキーデーだぜ～！,¡Tomaaa!\nHoy es mi día de suerte.,oficial
37000275,ふん…\nちょっとはやるようだな。,Mmm...\nSois mejores de lo que yo pensaba.,oficial
37000275,しまった！　そんなバカなっ！,¡Jo! ¡La he fastidiado bien!,oficial
37000275,フッ　%2F出直して%1F来い。,¡Ja! ¡Volved cuando hayáis\naprendido a jugar!,oficial
37000275,%2F今日は%1F負けそうな%2F気分…。,Se ve que hoy no es nuestro día.,oficial
37000275,フッ　まだまだだな！,"¡Hoy no es tu día, criatura!",oficial
37000275,しまった！　%2F足元がくるったか！,"¡Oh, no!\n¡Habré perdido el equilibrio!",oficial
37000275,フッ　どこをねらっているんだ？,"¡Ja, ja! ¡Oye, que la portería está aquí!",oficial
37000275,ワシらに%1F勝とうなぞ\n４０%1F年%1F早いわー！,¡No podríais con nosotros ni aunque\nentrenarais 40 años sin parar!,oficial
37000275,%2F同点か？\nこの%2F調子じゃ　%1F先が%1F思いやられるな。,Un mísero empate. \nNo es que sea muy esperanzador.,oficial
37000275,%1F次は%1F必ず　ワシたちが%1F勝つ！,¡La próxima vez la victoria será nuestra!,oficial
37000275,フッ　いい%2F勝負だったな…。,"Bueno, lo hicimos lo mejor que pudimos.",oficial
37000275,フッ　この%2F調子…　%1F守れるか？,¡Fiuu! No sé si vamos a poder\naguantar el ritmo.,oficial
37000275,フッ　なかなかやるじゃないか。,"¡Jugáis bastante bien, la verdad!",oficial
37000275,どうやら%2F実力は　%2F互角みたいだな。,¡Esto está muy igualado!,oficial
37000275,%1F見ていろ！　ここからが%2F勝負だ。,¡Ya es suficiente! ¡Dejémonos de tonterías!,oficial
37000275,フッ　まだ%2F勝負はこれからだ！,¡La verdadera batalla comienza ahora!,oficial
37000275,%2F同点か…。\nここからが　%2F勝負だな。,Empate... ¡Va siendo hora de ponerse serios!,oficial
37000275,このまま　リードを%1F守るぞ！,¡Vamos por delante!\n¡Que siga así!,oficial
37000275,フッ　そろそろ%2F決着といくか！,¡Preparaos para un repasito!,oficial
37000275,フッ　%2F最後の%2F勝負といくか！,¡Estos últimos minutos serán decisivos!,oficial
37000275,まだまだ！\n%2F勝負は%1F終わっちゃいない。,¡Queda tiempo para darle \nla vuelta al marcador!,oficial
37000275,ついに　ＰＫまでくるとはな…！,¡Nunca habría imaginado\nque llegaríamos a los penaltis!,oficial
37000275,フッ　%1F負けるつもりはない。,¡No tengo ninguna intención de perder!,oficial
37000276,まだまだ　%1F動けますぞ～！,¡Y aún no habéis visto nada!,oficial
37000276,ふん…\nちょっとはやるようだな。,Mmm...\nSois mejores de lo que yo pensaba.,oficial
37000276,しまった！　そんなバカなっ！,¡Jo! ¡La he fastidiado bien!,oficial
37000276,フッ　%2F出直して%1F来い。,¡Ja! ¡Volved cuando hayáis\naprendido a jugar!,oficial
37000276,ふぅ…　ちょっとつかれましたね…。,¡Fiuu!\nEstoy un pelín cansado...,oficial
37000276,フッ　まだまだだな！,"¡Hoy no es tu día, criatura!",oficial
37000276,しまった！　%2F足元がくるったか！,"¡Oh, no!\n¡Habré perdido el equilibrio!",oficial
37000276,フッ　どこをねらっているんだ？,"¡Ja, ja! ¡Oye, que la portería está aquí!",oficial
37000276,ワシらに%1F勝とうなぞ\n４０%1F年%1F早いわー！,¡No podríais con nosotros ni aunque\nentrenarais 40 años sin parar!,oficial
37000276,%2F同点か？\nこの%2F調子じゃ　%1F先が%1F思いやられるな。,Un mísero empate. \nNo es que sea muy esperanzador.,oficial
37000276,%1F次は%1F必ず　ワシたちが%1F勝つ！,¡La próxima vez la victoria será nuestra!,oficial
37000276,フッ　いい%2F勝負だったな…。,"Bueno, lo hicimos lo mejor que pudimos.",oficial
37000276,フッ　この%2F調子…　%1F守れるか？,¡Fiuu! No sé si vamos a poder\naguantar el ritmo.,oficial
37000276,フッ　なかなかやるじゃないか。,"¡Jugáis bastante bien, la verdad!",oficial
37000276,どうやら%2F実力は　%2F互角みたいだな。,¡Esto está muy igualado!,oficial
37000276,%1F見ていろ！　ここからが%2F勝負だ。,¡Ya es suficiente! ¡Dejémonos de tonterías!,oficial
37000276,フッ　まだ%2F勝負はこれからだ！,¡La verdadera batalla comienza ahora!,oficial
37000276,%2F同点か…。\nここからが　%2F勝負だな。,Empate... ¡Va siendo hora de ponerse serios!,oficial
37000276,このまま　リードを%1F守るぞ！,¡Vamos por delante!\n¡Que siga así!,oficial
37000276,フッ　そろそろ%2F決着といくか！,¡Preparaos para un repasito!,oficial
37000276,フッ　%2F最後の%2F勝負といくか！,¡Estos últimos minutos serán decisivos!,oficial
37000276,まだまだ！\n%2F勝負は%1F終わっちゃいない。,¡Queda tiempo para darle \nla vuelta al marcador!,oficial
37000276,ついに　ＰＫまでくるとはな…！,¡Nunca habría imaginado\nque llegaríamos a los penaltis!,oficial
37000276,フッ　%1F負けるつもりはない。,¡No tengo ninguna intención de perder!,oficial
37000654,いえ～い♪　%1F決まったぜ！,¡Genial! ¡Ha entrado!,oficial
37000654,くそっ！　%1F次は%1F止めてやるぞ！,¡No dejaré que vuelvas a marcar!,oficial
37000654,しまった！　そんなバカなっ！,¡Jo! ¡La he fastidiado bien!,oficial
37000654,よしっ！\nこっちは　%1F落ちついていこう！,¡Yuju!\n¡Nos vamos a merendar a este equipo!,oficial
37000654,くそっ　やるなっ！,"¡Uf! No ha estado mal, nada mal...",oficial
37000654,いえ～い♪　\nかんたんに%1F点はやらないぞ！,¡Tch! ¿Pensabas que te dejaría marcar?,oficial
37000654,し　しまった！,¡No puede ser!,oficial
37000654,ふうっ！\n%1F危ないところだったな！,¡Fiuu! ¡Qué cerca ha estado!,oficial
37000654,いえ～い♪　\nオレたちの%1F勝ちだ！,¡Genial! ¡Campeones!,oficial
37000654,やるな！　おまえらっ！,Sois mejores de lo que creía.,oficial
37000654,この%1F次は　%1F必ずオレたちが%1F勝つ！,¡La próxima vez ganaremos!,oficial
37000654,くそっ！　%1F次は%1F負けないからな！,¡Diantres! ¡La próxima vez no nos ganaréis!,oficial
37000654,いえ～い♪\nこの%2F調子でリズムにのってくぞ！,¡Genial! ¡Sigamos así!,oficial
37000654,へへっ　なかなかやるな　おまえら！,¡Fiuu! ¡Sois un equipo bastante fuerte!,oficial
37000654,%2F実力は　ほぼ%2F互角ってことか！,¡Parece que estamos al mismo nivel!,oficial
37000654,%1F見てろよ！\nここからが%2F勝負だからな！,¡No os confiéis! ¡Acabamos de empezar!,oficial
37000654,へへっ　なかなかやるな　おまえら！,¡Fiuu! ¡Sois un equipo bastante fuerte!,oficial
37000654,%2F実力は　ほぼ%2F互角ってことか！,¡Parece que estamos al mismo nivel!,oficial
37000654,いえ～い♪\nこの%2F調子でリズムにのってくぞ！,¡Genial! ¡Sigamos así!,oficial
37000654,へへっ　なかなかやるな　おまえら！,¡Fiuu! ¡Sois un equipo bastante fuerte!,oficial
37000654,%2F実力は　ほぼ%2F互角ってことか！,¡Parece que estamos al mismo nivel!,oficial
37000654,%1F見てろよ！\nここからが%2F勝負だからな！,¡No os confiéis! ¡Acabamos de empezar!,oficial
37000654,%1F次はＰＫか！,¡Se decidirá en los penaltis!,oficial
37000654,%2F絶対　%1F負けるわけにはいかない！,¡Este partido es nuestro!,oficial
37001012,いえ～い♪　　%1F決まったぜ！,¡Genial! ¡Ha entrado!,oficial
37001012,くそっ！　%1F次は%1F止めてやるぞ！,¡No dejaré que vuelvas a marcar!,oficial
37001012,しまった！　そんなバカなっ！,¡Jo! ¡La he fastidiado bien!,oficial
37001012,よしっ！\nこっちは　%1F落ちついていこう！,¡Yuju!\n¡Nos vamos a merendar a este equipo!,oficial
37001012,くそっ　やるなっ！,"¡Uf! No ha estado mal, nada mal...",oficial
